"","farm","farmID","lon","lat","biomass","fs_old","fish.kg","female","motile","sessile","fs","zone","avtemp","Dw.in","Ds.in","Dw.out","Ds.out","Dw.self","Ds.self","Dw.f.in","Ds.f.in","Dw.f.out","Ds.f.out","fluxhw","fluxhs","Dw.outflux","Ds.outflux","ad.y2","ch.y2","la.y2","pa.y2"
"356",18936,18936,12.139,65.686,4500,2338200,1.924557352,0.071666667,0.09,0.005,1e+06,8,8.475734866,0.040347222,0.02373584,6.94e-05,0.000796904,0.003888889,0.000455373,61,51,1,2,66527.38292,37938.1002,69.44444444,796.904,0.014878,0.015431,1.27231,0.010428
"357",19015,19015,9.181,63.334,2840,1475664,1.924557352,0.073333333,0.11,0.02,631111,6,9.884767079,0.001180556,0.020947155,0.0575,0.053221678,0.000208333,0.011839709,7,5,20,23,2502.74,22967.85898,36288.8825,33588.78642,0.00230704265969061,0.00068292265544412,0.308848998036795,0.00053397896724981
"358",19016,19016,9.191,63.506,6240,3242304,1.924557352,0.095,0.1425,0.005,1386667,6,9.204153514,0.007083333,0.015653114,0.035347222,0.027151397,6.94e-05,0.003244536,34,37,37,43,14585.78542,43100.67754,49014.8266,37649.94622,0.00732259439360712,0.00333966265873494,0.83193153078569,0.00254134554294578
"359",19115,19115,9.144,63.461,6240,3242304,1.924557352,0.19,0.275,0.285,1386667,6,9.117338072,0.211527778,0.107638648,0.0275,0.01781622,0.028680556,0.021573315,72,59,35,37,379226.9929,192644.2465,38133.3425,24705.16434,0.200403557595299,0.167865825032254,17.8115510068387,0.122474970558901
"360",19135,19135,10.264,64.243,2340,1215864,1.924557352,0.145,0.415,0.108333333,520000,6,8.649205687,0.050138889,0.020263768,0.032083333,0.012067221,0.004513889,0.008709016,76,34,25,20,95854.83375,38804.39386,16683.33333,6274.95492,0.104661538461538,0.118269230769231,8.94454230769231,0.0804596153846154
"361",19195,19195,8.516,63.597,3120,1621152,1.924557352,0.136666667,0.376666667,0.046666667,693333,6,9.128077873,0.137777778,0.059425815,0.048402778,0.035063534,0.054791667,0.023280965,65,64,33,25,297403.885,129774.7505,33559.24312,24310.70522,0.336692469563687,0.739565259406375,33.4379006912984,0.27094628410879
"362",19336,19336,5.114,59.429,3600,1870560,1.924557352,0.231428571,0.637142857,0.024285714,8e+05,3,9.985255698,0.009722222,0.003414605,0.028333333,0.009334697,0.000208333,0.000113843,68,41,83,50,13227.24792,5161.951184,22666.66667,7467.7576,0.06008125,0.04266375,7.21316375,0.03295625
"363",19355,19355,5.989,59.297,3120,1621152,1.924557352,0.227142857,3.562857143,0.778571429,693333,2,10.09995981,0.045208333,0.038023567,0.070763889,0.029428308,0.001319444,0.003699909,51,49,70,43,60881.78458,56719.61665,49062.93937,20403.61707,0.342517953133631,0.190210187601052,47.3067241859251,0.154593824323954
"364",19655,19655,5.268,60.746,3120,1621152,1.924557352,0.138333333,2.158333333,2.735,693333,4,10.92965501,0.036666667,0.024248501,0.064027778,0.039105019,0.001388889,0.003699909,17,25,36,28,28854.93958,20351.21618,44392.57125,27112.80014,0.301827548955552,0.17157989018264,40.0201952020169,0.136396219421259
"365",19855,19855,8.129,63.15,3900,2026440,1.924557352,0.088,0.646,0.248,866667,6,9.576516374,0.116666667,0.080657772,0.048263889,0.02111755,0.009166667,0.005293716,73,61,36,34,171541.9708,119946.5506,41828.71979,18301.88371,0.392661772053165,0.297040270369127,41.7183312621803,0.222329914488494
"366",19939,19939,6.05,60.157,3120,1621152,1.924557352,0.2275,1.23,0.375,693333,3,10.18836923,0.066319444,0.037682015,0.126666667,0.054872341,0.002013889,0.00136612,46,49,69,47,79150.77625,46998.05732,87822.18,38044.8048,0.7580931529294,0.428729052273583,92.5281286192926,0.348108340436702
"367",19977,19977,9.928,63.995,3120,1621152,1.924557352,0.085,0.05,0.01,693333,6,8.729291952,0.078194444,0.024475818,0.027013889,0.014116336,0.009583333,0.003016849,83,63,22,35,128186.0417,38653.50122,18729.62063,9787.321588,0.141954875939844,0.165565464214165,11.8158893345622,0.111830822995588
"368",19995,19995,8.03,63.138,1560,810576,1.924557352,0.053333333,0.333333333,0.136666667,346667,6,10.00468705,0.046458333,0.026354409,0.053888889,0.022711441,0.014930556,0.003130692,50,51,40,37,72172.44,46286.89451,18681.49944,7873.307117,0.550401393844814,0.364724649303222,65.4471207239224,0.286398763078112
"369",20115,20115,5.174,60.25,3120,1621152,1.924557352,0.15,0.893333333,0.346666667,693333,3,9.631043137,0.035694444,0.007171868,0.013611111,0.012693337,0.007291667,0.005464481,49,35,30,25,58281.43917,11755.07303,9437.0325,8800.709422,0.500981490856486,0.392478073306766,56.0158177960662,0.295725142175549
"370",20315,20315,7.085,62.301,1145,594942,1.924557352,0.2075,1.365,0.66625,254444,5,10.14045608,0.039097222,0.031193078,0.03,0.023963959,0.013472222,0.006090619,4,4,11,10,40416.22,33520.23304,7633.32,6097.485584,0.0270904403326469,0.0137083208878967,3.26573234189055,0.0115585354734244
"371",20455,20455,6.011,60.041,3900,2026440,1.924557352,0.285,2.1125,0.7175,866667,3,10.12806384,0.02125,0.041325072,0.115138889,0.040755745,0.001458333,0.005293716,42,47,69,46,28483.10083,57980.04166,99787.07542,35321.65925,0.239646830905065,0.130165334551794,26.9942353868325,0.100571499780192
"372",20559,20559,8.755,63.822,5460,2837016,1.924557352,0.084,0.356,0.002,1213333,6,9.087449811,0.014444444,0.032957256,0.028125,0.034721959,0.000555556,0.004553734,53,69,66,51,31270.1775,71790.15899,34124.99062,42129.29868,0.0188324227561601,0.0103739039488747,2.16941021137643,0.008151925316463
"373",20595,20595,5.206,60.162,3120,1621152,1.924557352,0.257142857,0.72,0.221428571,693333,3,10.02293139,0.060763889,0.042121796,0.062847222,0.03238819,0.001319444,0.003642987,68,55,52,56,86972.92125,60547.06487,43574.05312,22455.80094,0.740634009920197,0.487164176521239,88.9048307234763,0.37618720009
"374",20776,20776,4.973,60.531,3120,1621152,1.924557352,0.18,1.3725,0.84,693333,4,9.602008053,0.059861111,0.018271638,0.032847222,0.02077617,0.002083333,0.000796903,117,32,56,49,93189.89917,29120.73071,22774.06312,14404.80427,0.478278114556786,0.396659325316983,52.41692952737,0.293965525944964
"375",20796,20796,7.368,62.598,3120,1621152,1.924557352,0.21,0.615,0.05,693333,5,9.649220656,0.004722222,0.002902984,0.026180556,0.012977969,0.001666667,0.002163024,7,6,28,25,8246.485,5098.380379,18151.84313,8998.054181,0.00039230788091725,0.00027403859328778,0.0425668473879074,0.00020336548238725
"376",20815,20815,6.158,62.334,3120,1621152,1.924557352,0.115714286,0.608571429,0.395714286,693333,5,10.02981911,0.016875,0.014913195,0.018333333,0.012294842,0.002083333,0.003813752,35,31,35,29,27949.42833,23786.71948,12711.105,8524.419688,0.0128250061658684,0.00828894629276264,1.51567861330703,0.00671538784393646
"377",21335,21335,5.802,61.194,1560,810576,1.924557352,0.41,1.7825,0.61,346667,4,10.22293106,0.012361111,0.006773635,0.041319444,0.015653351,0.001527778,0.014059654,20,13,28,24,20117.90167,12019.26308,14324.08785,5426.500231,0.204519034116313,0.133874871274162,24.6541147556589,0.104247015147101
"378",21415,21415,5.858,59.285,3600,1870560,1.924557352,0.208571429,1.464285714,0.522857143,8e+05,2,10.03607451,0.059166667,0.023622449,0.059166667,0.025272937,0.000972222,0.001479964,51,46,76,47,75691.46708,37638.40181,47333.33333,20218.3496,0.38115125,0.3020725,41.5111275,0.22542625
"379",21676,21676,10.853,64.602,6740,3502104,1.924557352,0.105,0.22,0.133333333,1497778,7,8.783031312,0.026180556,0.017303647,0.03875,0.012181129,0.020833333,0.007058288,73,34,32,20,52070.95625,27572.34704,58038.8975,18244.62703,0.0437528124995827,0.0411462846963969,4.20810160117187,0.0291364941933985
"380",21755,21755,5.884,59.736,2640,1371744,1.924557352,0.1275,1.7725,0.0375,586667,3,10.47265066,0.033541667,0.034892876,0.083541667,0.029200425,0.004097222,0.007513661,40,25,73,57,40307.06792,46593.21595,49011.13896,17130.92573,0.191848186449894,0.113856753490481,23.9172784560918,0.0902846077928365
"381",21915,21915,5.283,59.952,2780,1444488,1.924557352,0.203333333,1.886666667,0.22,617778,3,9.820911765,0.012638889,0.025557485,0.106180556,0.033355818,0.024375,0.021857923,59,35,58,45,16102.54833,23991.53376,65596.01125,20606.49053,0.387265328321824,0.241735704411617,44.5192981944971,0.188624392581154
"382",22015,22015,5.052,61.166,4680,2431728,1.924557352,1.516666667,5.85,0.733333333,1040000,4,9.85056471,0.069583333,0.050204416,0.109513889,0.047984887,0.018402778,0.00848133,83,52,19,17,112984.855,81503.77173,113894.4444,49904.28248,0.583149038461538,0.404678846153846,66.1019605769231,0.322531730769231
"383",22095,22095,5.932,59.984,2340,1215864,1.924557352,0.355,2.1175,0.895,520000,3,10.62845498,0.053680556,0.043146498,0.118611111,0.050660076,0.001527778,0.0081398,58,49,61,51,74398.06,59537.94675,61677.77778,26343.23952,0.625903846153846,0.541282692307692,66.2067846153846,0.415759615384615
"384",22315,22315,5.557,60.222,2340,1215864,1.924557352,0.638333333,2.448333333,0.816666667,520000,3,10.62736789,0.067638889,0.021800783,0.094652778,0.051286211,0.003680556,0.001195355,38,39,61,47,76072.14625,26078.07087,49219.44444,26668.82972,0.939046153846154,0.635580769230769,116.475411538462,0.4948
"385",22335,22335,6.981,62.802,325,168870,1.924557352,0.25,1.076666667,0.23,72222,5,9.125286189,0.014166667,0.009733455,0.020277778,0.009050068,0.000138889,0.000739982,25,23,66,41,22572.29,15663.98199,1464.501667,653.6140111,0.0256708482179945,0.0199246766913129,2.69696214449891,0.0145938910581263
"386",22455,22455,5.595,62.167,5460,2837016,1.924557352,0.0875,0.6725,0.2925,1213333,5,9.791980983,0.005902778,0.012010431,0.005833333,0.005350441,0.001111111,0.004212204,10,14,23,19,15507.895,29632.93453,7077.775833,6491.86663,0.00121730802673297,0.00076483537495477,0.146995919504373,0.00057115400306428
"387",22596,22596,5.8,59.194,3120,1621152,1.924557352,0.19875,1.005,0.14125,693333,2,9.800392581,0.025625,0.018214742,0.039166667,0.019751623,0.001180556,0.002447632,56,41,77,44,37356.53375,31326.06844,27155.5425,13694.45203,0.172289505908416,0.133947179782298,20.1731130639967,0.0998135095257257
"388",22775,22775,11.059,65.002,5460,2837016,1.924557352,0.05,0.08,0.05,1213333,7,8.503934783,0.023680556,0.020890123,0.024236111,0.012010451,0.006458333,0.00848133,30,20,21,14,63195.2675,51091.56986,29406.4734,14572.67654,0.00803241978912632,0.00767555155921746,0.645330671794141,0.00532500146291249
"389",22915,22915,5.114,60.038,2340,1215864,1.924557352,0.266666667,1.356666667,0.308333333,520000,3,9.909806875,0.042916667,0.027378976,0.053611111,0.033128112,0.002986111,0.005407559,90,35,60,39,58679.43833,44574.24938,27877.77778,17226.61824,0.621771153846154,0.420340384615385,76.194725,0.315490384615385
"390",22955,22955,5.59,59.684,2340,1215864,1.924557352,0.456,1.712,0.236,520000,3,10.65197953,0.033194444,0.008538142,0.103055556,0.041438608,0.00125,0.001081512,59,24,103,70,41766.99958,11504.49375,53588.88889,21548.07616,0.262465384615385,0.140419230769231,37.071775,0.118367307692308
"391",23375,23375,5.73,61.1,3120,1621152,1.924557352,0.314,1.408,0.43,693333,4,10.17318577,0.028541667,0.013376528,0.040972222,0.016791827,0.006041667,0.009050546,20,17,30,24,42741.43,20785.69439,28407.39375,11642.32779,0.237833768189312,0.15482459366567,29.797918172076,0.120298615528181
"392",23436,23436,4.938,61.206,4680,2431728,1.924557352,0.502857143,1.794285714,0.498571429,1040000,4,10.25380802,0.021805556,0.011099444,0.063611111,0.038023569,0.011041667,0.005464481,58,29,32,23,33741.88583,17259.85695,66155.55556,39544.51176,0.167299038461538,0.108426923076923,20.9448057692308,0.0870346153846154
"393",23695,23695,6.911,62.349,1170,607932,1.924557352,0.224285714,0.75,0.634285714,260000,5,10.10097689,0.040138889,0.02931462,0.018055556,0.00848122,0.007291667,0.017930328,9,6,14,13,37616.15333,23140.45563,4694.444444,2205.1172,0.0509461538461538,0.0186,6.61954230769231,0.0162461538461538
"394",23816,23816,12.893,66.256,4680,2431728,1.924557352,0.0625,0.1225,0.0125,1040000,8,8.230932775,1.209027778,0.413535975,0,0.013661202,0.192986111,0.08424408,10,10,0,6,1755589.84,598905.8446,0,14207.65008,0.907270192307692,1.91105961538462,65.00145,1.1948375
"395",24035,24035,5.696,60.17,2340,1215864,1.924557352,0.085,1.7025,0.445,520000,3,12.00771658,0.032986111,0.023508477,0.100277778,0.040926529,0.011666667,0.010018215,32,31,58,46,44282.72958,29076.65845,52144.44444,21281.79508,0.857871153846154,0.432717307692308,129.015490384615,0.358119230769231
"396",24115,24115,8.412,63.42,7020,3647592,1.924557352,0.181666667,0.478333333,0.035,1560000,6,9.354807843,0.018263889,0.01126986,0.045069444,0.02236978,0.003333333,0.000796903,70,56,68,56,32868.66917,25847.42229,70308.33333,34896.8568,0.0223711538461538,0.0181961538461538,2.39674935897436,0.0135788461538462
"397",24135,24135,5.9,59.776,3600,1870560,1.924557352,0.1525,0.9575,0.17,8e+05,3,10.4411705,0.019305556,0.01997942,0.080694444,0.032103388,0.002708333,0.005862933,18,23,75,58,19161.87375,20477.58602,64555.55556,25682.7104,0.06177875,0.03722125,7.558745,0.0294075
"398",24196,24196,8.28,63.483,325,168870,1.924557352,0.14,0.286666667,0,72222,6,9.116329181,0.138541667,0.028688086,0.002291667,0.005407363,0.165972222,0.047984973,93,73,19,24,325306.405,70913.31991,165.50875,390.5305706,0.571169449752153,2.5207000636925,50.0196754451552,1.10806956329096
"399",24315,24315,9.981,64.118,3120,1621152,1.924557352,0.06,0.172857143,0.012857143,693333,6,8.873905428,0.045833333,0.016222107,0.020833333,0.012124207,0.000763889,0.000512295,87,74,27,29,88238.00292,32683.18152,14444.4375,8406.112812,0.0975591815188373,0.0953582189222206,8.96776296527066,0.0684216675104171
"400",24455,24455,5.187,61.604,3900,2026440,1.924557352,0.3375,1.4975,0.20875,866667,4,9.847299576,0.071388889,0.028176229,0.043055556,0.019410227,0.068055556,0.035860656,20,10,16,14,74387.235,33750.93047,37314.82917,16822.2032,0.765944705405883,0.782838160446861,84.9925000028846,0.544746713558956
"401",24495,24495,5.793,60.052,210,109116,1.924557352,0,0,0,46667,3,10.51964867,0.457916667,0.119592356,0.118888889,0.048781721,0.066805556,0.02208561,73,56,69,51,708718.1625,188085.3328,5548.187778,2276.496574,0,0,0,0
"402",24575,24575,10.122,64.185,5460,2837016,1.924557352,0.08875,0.25,0.00125,1213333,6,8.797509649,0.041736111,0.021800585,0.016458333,0.012978053,0.000763889,0.00136612,79,65,31,25,81873.26375,42953.65582,19969.43896,15746.69998,0.0549700700467225,0.0553772130157179,5.03918297779752,0.039099736016411
"403",24695,24695,11.273,64.596,4680,2431728,1.924557352,0.194285714,0.681428571,0.122857143,1040000,7,8.764824913,0.067222222,0.040243603,0.113958333,0.04098354,0.018958333,0.011042805,29,5,21,16,112628.8929,67125.01145,118516.6667,42622.8816,0.7176125,0.5845375,75.6616701923077,0.431034615384615
"404",24696,24696,8.449,63.759,3900,2026440,1.924557352,0.104,0.19,0.022,866667,6,9.143342261,0.007986111,0.009790134,0.035347222,0.015311602,0.000625,0.000739982,48,40,50,39,17337.86125,23445.83761,30634.27104,13270.06017,0.0100476884431968,0.00692076656893593,1.11498418654454,0.0055707670881665
"405",24715,24715,5.836,59.097,2340,1215864,1.924557352,0.176666667,1.038333333,0.118333333,520000,2,8.993616305,0.049722222,0.015824093,0.049861111,0.019922433,0.009583333,0.002333789,53,27,58,36,67767.38667,22994.44003,25927.77778,10359.66516,0.208642307692308,0.198925,21.1749057692308,0.145334615384615
"406",24735,24735,5.4,60.128,3120,1621152,1.924557352,0.278333333,0.665,0.141666667,693333,3,9.875276889,0.126527778,0.043089622,0.058680556,0.029826822,0.060347222,0.024817851,75,48,57,48,176778.0233,59988.12687,40685.16562,20679.91998,0.402662212818372,1.13001544712281,41.3255073680324,0.54137333719872
"407",24937,24937,5.725,59.871,2340,1215864,1.924557352,0.18,1.7375,0.3025,520000,3,9.972759807,0.076805556,0.024134658,0.108402778,0.035974389,0.007847222,0.005066029,69,49,85,57,112221.8729,36167.29748,56369.44444,18706.68228,0.606496153846154,0.812630769230769,58.2852,0.552534615384615
"408",24975,24975,5.351,60.069,3900,2026440,1.924557352,0.13875,0.81125,0.15875,866667,3,10.31425761,0.066111111,0.061247374,0.07375,0.038365053,0.010277778,0.014571949,90,62,72,52,113229.5,109470.972,63916.69125,33249.72539,0.738127793027772,0.476331739872408,88.4699094346502,0.366471782126238
"409",25055,25055,5.386,61.077,5460,2837016,1.924557352,0.3375,1.71875,0.43875,1213333,4,10.11393628,0.033541667,0.016734972,0.057361111,0.022882337,0.002291667,0.003699909,27,23,32,28,58444.89667,30932.28885,69598.12903,27763.8946,0.211471211942641,0.135425311930031,24.4173157739878,0.114544811688135
"410",25235,25235,11.372,64.946,4680,2431728,1.924557352,0.0875,0.49,0.0475,1040000,7,8.479447635,0.010694444,0.020377937,0.047847222,0.026582355,0.004722222,0.011668944,12,10,17,16,20000.99167,32161.00942,49761.11111,27645.6492,0.00651442307692308,0.00397019230769231,0.623833653846154,0.00302884615384615
"411",25815,25815,5.533,59.723,2340,1215864,1.924557352,1.078,1.604,0.816,520000,3,10.55255578,0.072569444,0.029371277,0.084791667,0.039730933,0.02125,0.003756831,75,61,92,78,93388.3575,39571.75883,44091.66667,20660.08516,0.991703846153846,0.702611538461538,123.678686538462,0.546355769230769
"412",25835,25835,5.232,60.156,3120,1621152,1.924557352,0.3025,0.815,0.16125,693333,3,9.587562692,0.064513889,0.030851374,0.066875,0.033754401,0.001111111,0.002106102,72,53,65,48,94037.13583,43624.05154,46366.64437,23403.04011,0.76914988901437,0.539605067117821,90.8415407892023,0.414594430093476
"413",25895,25895,5.666,59.893,3880,2016048,1.924557352,0.1675,1.155,0.25,862222,3,10.31879239,0.290347222,0.08014563,0.084027778,0.033583588,0.034305556,0.010701275,86,62,82,58,425653.4333,116482.3931,72450.59861,28956.50841,0.406580903757965,1.14090454662488,40.0240309340286,0.398195592318452
"414",25896,25896,5.638,59.877,3880,2016048,1.924557352,0.146,2.026,0.38,862222,3,10.17721646,0.168402778,0.039332723,0.114305556,0.042121604,0.013472222,0.003472222,81,59,91,70,243855.1358,55730.18457,98556.76472,36318.17364,0.306936032715472,0.335317354463236,105.1493026158,0.237154700297603
"415",26135,26135,9.076,63.458,7020,3647592,1.924557352,0.122,0.248,0.036,1560000,6,9.38040465,0.054444444,0.023906799,0.039375,0.027606553,0.005833333,0.002675319,26,34,45,43,95042.05667,43410.75524,61425,43066.22268,0.0376205128205128,0.0247871794871795,4.03326282051282,0.0199570512820513
"416",26155,26155,8.958,63.448,3120,1621152,1.924557352,0.1875,0.5275,0.095,693333,6,9.191181683,0.003541667,0.009790332,0.045347222,0.026183579,0.000138889,0.004781421,25,25,43,42,9467.725417,26922.57531,31440.72562,18153.93938,0.00817356162190463,0.00469759841230693,0.91095764949887,0.00348894398506922
"417",26235,26235,5.527,59.609,3120,1621152,1.924557352,0.175,0.545,0.23,693333,3,10.26790012,0.040625,0.014344067,0.060416667,0.018954699,0.031736111,0.00916439,38,20,83,53,52469.67708,18003.11485,41888.86875,13141.91832,0.284522732943622,0.248880408115581,33.3400862211953,0.182705857070124
"418",26295,26295,5.161,60.779,3120,1621152,1.924557352,0.284,5.012,1.444,693333,4,10.48714349,0.063055556,0.023223975,0.052986111,0.024817698,0.003263889,0.00307377,44,34,44,28,53169.33292,22179.76174,36737.01937,17206.92901,0.476015132699583,0.286314079958692,62.0145759685461,0.234519343518915
"419",26335,26335,11.026,64.8,3120,1621152,1.924557352,0.38,1.6,0.273333333,693333,7,8.340442857,0.012361111,0.011782457,0.032083333,0.017588624,0.001111111,0.001252277,49,42,20,20,29043.475,25952.37381,22244.43375,12194.77344,0.0433788670090707,0.0427428090109659,3.75127968811523,0.0290827062897626
"420",26435,26435,6.042,61.112,3120,1621152,1.924557352,0.378333333,1.915,0.535,693333,4,9.88744871,0.018611111,0.006887498,0.028958333,0.007912047,0.02875,0.026923953,18,15,28,19,29411.525,10150.58954,20077.76813,5485.683283,0.350377091527448,0.230972707198417,43.301803029713,0.180529413716064
"421",26575,26575,6.337,59.52,780,405288,1.924557352,0.25625,0.83875,0.07625,173333,2,9.556934176,0.017847222,0.004439869,0.049097222,0.007228945,0.031875,0.027948543,6,2,35,20,10043.435,2544.103846,8510.168819,1253.014724,0.803332314100604,0.558572228023515,86.646951244137,0.441358541074117
"422",26595,26595,5.342,60.036,5460,2837016,1.924557352,0.201428571,0.995714286,0.111428571,1213333,3,10.32204054,0.04625,0.033241692,0.079930556,0.043658642,0.004097222,0.005407559,81,66,67,54,63918.01667,51335.8429,96982.38076,52972.47107,0.286467111666789,0.188986865106282,34.811962585704,0.144404710001294
"423",26738,26738,5.921,59.168,325,168870,1.924557352,0.05,2.05,1.02,72222,2,10.36795967,0.051666667,0.026297788,0.052569444,0.030396063,0.003680556,0.005919854,48,34,63,36,71822.61208,40409.62197,3796.670417,2195.264462,0.405832017944671,1.15907895101216,40.6338511810806,0.419415136661959
"424",26775,26775,8.636,63.819,3900,2026440,1.924557352,0.176,0.186,0.084,866667,6,9.130409749,0.023819444,0.013603537,0.036458333,0.031420523,0.001527778,0.001593807,65,60,63,52,52867.31542,31340.65612,31597.23437,27231.13041,0.0285853736210101,0.0192842233522218,3.21188645696675,0.015147686481659
"425",26795,26795,10.696,64.419,5460,2837016,1.924557352,0.16,0.584,0.088,1213333,7,8.86371749,0.001736111,0.003586001,0.024652778,0.011611977,0.007222222,0.020434882,4,5,10,8,5772.611667,11626.36618,29912.02882,14089.19489,0.00180741807896101,0.00098571455651498,0.191597030658525,0.00074917602999341
"426",27055,27055,4.969,61.542,2340,1215864,1.924557352,0.22125,2.06125,1.3,520000,4,9.494940773,0.075069444,0.034437131,0.017291667,0.010473479,0.001388889,0.001593807,94,71,32,17,97930.16667,44578.80248,8991.666667,5446.20908,0.498103846153846,0.416075,53.5271076923077,0.310825
"427",27095,27095,5.587,59.721,2340,1215864,1.924557352,0.2425,1.62,0.23,520000,3,10.64809798,0.025486111,0.015311711,0.091875,0.040357097,0.001041667,0.001423042,55,41,107,72,32484.7425,20948.03858,47775,20985.69044,0.2201,0.144188461538462,26.5893038461538,0.112494230769231
"428",27315,27315,6.225,60.261,2145,1114542,1.924557352,0.175,1.1325,0.3325,476667,3,10.22300171,0.042916667,0.042065095,0.113958333,0.056181651,0.002013889,0.001992259,37,33,52,33,51989.58833,53150.86265,54320.17688,26779.93904,0.736241443187802,0.443177312463418,83.0714377122813,0.343585773716242
"429",27436,27436,7.857,63.255,8580,4458168,1.924557352,0.15,0.628,0.108,1906667,6,9.446543438,0.060069444,0.020832871,0.032777778,0.013034495,0.003611111,0.002276867,108,71,74,60,81082.13667,35320.8108,62496.30722,24852.44148,0.0712069805582202,0.0567860040583909,7.75800441293629,0.0431103071485477
"430",27536,27536,11.409,64.934,1560,810576,1.924557352,0.42,0.5,0,346667,7,8.127279153,0.033125,0.028688504,0.047916667,0.023508586,0.022291667,0.012864299,23,9,21,17,83403.91875,67915.19086,16611.12708,8149.650983,0.058104751822354,0.0441259191096932,5.25836032849968,0.0329711221431518
"431",28096,28096,5.984,59.832,780,405288,1.924557352,0.2,0.99,0.1775,173333,3,10.53167817,0.000486111,0,0.084236111,0.029485056,0.003541667,0.015710383,5,0,55,39,703.625,0,14600.89785,5110.733212,0.0101250194711913,0.00661732041792388,1.23782545735665,0.0053653949334518
"432",28256,28256,5.533,59.899,325,168870,1.924557352,0.18,1.32,0.1,72222,3,9.332661783,0.319444444,0.090049957,0.077638889,0.027720422,0.050625,0.026411658,90,53,87,41,504151.2817,158976.1728,5607.235833,2002.024318,0,13.5796710143724,0,3.18549749383844
"433",28316,28316,9.871,63.995,1560,810576,1.924557352,0.15,0.42,0,346667,6,8.592263888,0.117916667,0.018840634,0.032083333,0.015482476,0.018194444,0.002903005,89,71,27,36,214114.3504,33912.9426,11122.23292,5367.263507,0.571785027129782,0.617987867319358,50.6734445447649,0.43636400349615
"434",28336,28336,12.681,66.161,3120,1621152,1.924557352,0.04875,0.195,0.00875,693333,8,8.282622937,0.003402778,0.022882514,0.03,0.03568987,0.004791667,0.01901184,3,3,7,7,5685.29,37557.42698,20799.99,24744.96464,0.00027692321005923,5.76923354290074e-05,0.027842321078039,5.33654102718319e-05
"435",28416,28416,5.692,60.457,2340,1215864,1.924557352,0.065,0.1,0.115,520000,4,9.717860046,0.010555556,0.003130692,0.110555556,0.042691212,0.02375,0.025500911,2,2,20,16,17112.16,5075.327597,57488.88889,22199.43024,0.295901923076923,0.206096153846154,35.4290865384615,0.160307692307692
"436",28636,28636,8.517,63.781,5460,2837016,1.924557352,0.08,0.228,0.026,1213333,6,9.167929981,0.036666667,0.030566349,0.034027778,0.020377763,0.003680556,0.002618397,66,61,58,39,85263.1125,68983.66689,41287.02569,24725.01231,0.0267758315318219,0.0191917635142207,2.89073238756384,0.0145582457577598
"437",28776,28776,7.581,62.929,325,168870,1.924557352,0,0,0,72222,6,9.796231299,0.028125,0.009505789,0.068333333,0.025899163,0.014791667,0.013718124,18,19,50,33,22269.73125,10496.50264,4935.17,1870.48935,0.487316884051951,0.319348674919,54.8703165240508,0.250283847027222
"438",28976,28976,5.064,60.403,3120,1621152,1.924557352,0.265,1.0275,0.3825,693333,3,9.996584801,0.003888889,0.007058026,0.046666667,0.021402375,0.002083333,0.004155282,21,23,47,32,5854.16,10334.84238,32355.54,14838.97287,0.0360692481102154,0.0259226086166388,4.29850591274323,0.0199168364984791
"439",28996,28996,5.543,59.692,1350,701460,1.924557352,0.512,1.738,0.562,3e+05,3,10.58733309,0.036875,0.005691907,0.101111111,0.041894023,0.007638889,0.000569217,53,24,97,67,50956.70292,8341.040003,30333.33333,12568.2069,0.45626,0.33726,56.8437466666667,0.259093333333333
"440",29016,29016,11.593,64.965,2340,1215864,1.924557352,0.1275,0.1725,0.06,520000,7,8.402330776,0.024861111,0.033640646,0.022083333,0.022256374,0.001736111,0.00745674,31,11,15,16,33438.06417,31743.6924,11483.33333,11573.31448,0.013525,0.0115288461538462,1.20504230769231,0.00829038461538462
"441",29056,29056,8.495,63.608,3120,1621152,1.924557352,0.0675,0.24,0.0475,693333,6,9.141990218,0.037847222,0.026866574,0.090486111,0.046106275,0.011805556,0.008424408,50,46,50,29,80175.18208,57021.53891,62737.00687,31967.00196,0.361417962220174,0.302662645510887,38.4021775972008,0.211932794198459
"442",29116,29116,8.168,63.45,4160,2161536,1.924557352,0.1175,0.4575,0.0775,924444,6,9.475715608,0.004236111,0.009562537,0.035347222,0.017588319,0,0.000967668,34,32,71,58,8000.21625,25168.91777,32676.5275,16259.41597,0.00844074925036022,0.00633461843010501,0.931920159577,0.00469255033295689
"443",29276,29276,4.932,60.509,4680,2431728,1.924557352,0.1825,0.8025,0.3375,1040000,4,9.979126591,0.050347222,0.028403173,0.037222222,0.018043867,0.001041667,0.001479964,118,97,56,41,75856.72875,41551.92681,38711.11111,18765.62168,0.344384615384615,0.2311875,43.0276413461538,0.182460576923077
"444",29336,29336,5.27,60.118,3120,1621152,1.924557352,0.266666667,1.135,0.196666667,693333,3,9.836665709,0.063055556,0.024532803,0.075555556,0.039674251,0.000833333,0.000910747,77,61,62,57,85376.23375,37225.99589,52385.16,27507.46747,0.681310423706934,0.473284842925405,83.0687966676907,0.367324215059719
